HOUR,TOTALLOAD,PRICE,WIND,SOLAR
0,42.01638427143218,48091.31766381767,0.62494,0.0
1,42.21505648790885,45659.69373219373,0.62974,0.0
2,42.26115638058337,44916.6975308642,0.61983,0.0
3,42.39918975088781,43734.65811965812,0.59936,0.0
4,42.92698104599624,50590.48670465337,0.58949,0.0
5,43.96750147795781,55149.78157644824,0.5711200000000001,0.0
6,45.18223590133359,59979.25688509022,0.52422,0.0
7,45.77071186513245,62208.24548907882,0.4836999999999999,0.0007491424026721
8,46.34542587763552,63322.73979107312,0.4403499999999999,0.0219881785583807
9,47.25551242769135,62748.60636277303,0.38736,0.0574486073182549
10,47.7998623695265,62309.56315289649,0.3278799999999999,0.1055478306242049
11,47.85216636260488,64538.55175688509,0.28622,0.1487634709969015
12,47.3849868677526,60519.61775878443,0.25505,0.1697417176124222
13,46.82228265192119,56162.95821462488,0.2332499999999999,0.1325415250260318
14,46.39151460281966,56095.41310541311,0.21412,0.1004587108623511
15,46.418975125986805,55757.68755935423,0.18573,0.0577280113431397
16,47.34358594843074,58830.99002849003,0.16178,0.0248085489653529
17,49.82389377689392,84396.81386514721,0.14864,0.0036813382596887
18,51.32543974511198,98851.46723646724,0.13519,0.0
19,51.152463633080686,83586.27255460588,0.12911,0.0
20,50.70292621056063,76358.94586894587,0.12099,0.0
21,49.64825299870932,71259.2901234568,0.11916,0.0
22,47.75136306657005,64538.55175688509,0.10965,0.0
23,45.83592604778233,59337.57834757835,0.11012,0.0
24,44.43932585433058,59168.71557454891,0.11247,0.0
25,43.69097218168749,56939.7269705603,0.10658,0.0
26,43.5300352621167,57074.817188983856,0.11545,0.0
27,43.97409318427302,56095.41310541311,0.13521,0.0
28,45.3628790214399,63457.83000949668,0.14905,0.0
29,48.063785795933306,75480.85944919278,0.16201,0.0
30,51.2125324001294,110874.49667616334,0.12971,0.0
31,53.585793208823766,110638.08879392211,0.11726,0.0
32,54.84720813366539,101181.7735042735,0.09122,0.0058432275048917
33,56.11309808898884,112292.94396961064,0.0905,0.0301669614127709
34,57.23589189559758,114657.0227920228,0.0850799999999999,0.0696181151330162
35,57.87811450648106,104795.43684710353,0.05668,0.0761927904738528
36,58.05468012743172,95609.301994302,0.05605,0.0899008633093404
37,58.10045433893618,96487.38841405508,0.05796,0.1136101601761631
38,57.88585206668724,96386.0707502374,0.06098,0.0904201137780847
39,57.75800000113636,95744.39221272556,0.09368,0.0595102958840443
40,58.01797523852672,101823.45204178538,0.07822,0.0290873163128432
41,59.51300004137085,197129.6011396012,0.07554,0.0045630807418281
42,60.13914988087845,204052.97483380817,0.05769,0.0
43,59.05606457049418,116919.78395061727,0.03908,0.0
44,57.64013826282555,114150.43447293447,0.02646,0.0
45,55.57020864900279,98176.01614434949,0.03514,0.0
46,52.69904258461606,85207.35517568851,0.04579,0.0
47,50.07978614399096,67915.80721747389,0.02826,0.0
48,48.04675181471343,68219.76020892688,0.04322,0.0
49,46.8997007978692,60046.801994302,0.06427,0.0
50,46.47045210933364,61938.06505223172,0.0924799999999999,0.0
51,46.4234361579411,60283.20987654321,0.13149,0.0
52,47.51935876708285,60688.48053181387,0.15509,0.0
53,49.78599276920133,79398.47578347579,0.14633,0.0
54,52.63665678710931,164843.03893637226,0.16681,0.0
55,54.520398565898944,114623.25023741693,0.16534,0.0003827883963073
56,55.000420999203264,97804.51804368471,0.16901,0.1641530025929949
57,55.237422056867,99054.10256410256,0.16917,0.5544926353284739
58,55.382217141183474,89462.69705603039,0.18565,0.641161050422219
59,54.83939223317845,79668.65622032288,0.2201,0.6569009200311605
60,53.66617789005152,72508.87464387465,0.26053,0.6476654479093548
61,52.34623480829052,68253.53276353277,0.2905,0.6432619141934919
62,51.1189862272268,59134.94301994302,0.33658,0.6595740863838152
63,50.35168609028054,61431.4767331434,0.3609599999999999,0.6524103332586716
64,50.62274197347649,70448.74881291548,0.29664,0.485419015208289
65,52.5700406592007,118540.86657169992,0.23504,0.0942035790032486
66,54.90168176423249,129922.21747388414,0.1892599999999999,0.0
67,55.1458349280973,96250.98053181388,0.18622,0.0
68,54.95829815422024,92941.27018043684,0.26247,0.0
69,53.97148288849472,80512.9700854701,0.26802,0.0
70,52.01962933256532,70313.65859449192,0.2393199999999999,0.0
71,49.972854032998505,58527.03703703704,0.2446,0.0
72,48.70885819818148,53765.10683760684,0.2986499999999999,0.0
73,48.09743799874846,53697.56172839506,0.36918,0.0
74,47.93139714442505,50793.1220322887,0.41966,0.0
75,48.33932384874822,53292.291073124405,0.45543,0.0
76,49.42788573894008,56804.63675213675,0.48202,0.0
77,52.01746119451921,74569.00047483381,0.474,0.0
78,55.157118043412986,166531.6666666667,0.42368,0.0
79,56.653301590878485,135899.95963912632,0.3727,0.0017191548931612
80,55.679964960126966,100742.73029439696,0.32517,0.218869436916691
81,53.23929397914984,86456.93969610636,0.25157,0.6729780725761269
82,50.92890239273148,75886.13010446343,0.09638,0.749069657110809
83,48.48445738187659,67037.7207977208,0.0449,0.7496217469885637
84,46.11068516254776,58662.12725546059,0.05082,0.7392197839688313
85,44.3794115970086,56466.91120607787,0.05621,0.7418125993660188
86,42.99113295189514,52144.024216524216,0.06866,0.7496068022007308
87,41.98807379929973,49881.263057929726,0.08044,0.7260645363913064
88,41.645468364683566,55352.41690408357,0.0663,0.5424442890228129
89,42.992932585138206,96014.57264957266,0.05221,0.1077061659935412
90,45.4511223820281,87402.57122507122,0.06239,0.0
91,45.869423002339325,68321.07787274454,0.10362,0.0
92,46.08641693029018,69030.3015194682,0.14692,0.0
93,45.9229328493923,71124.19990503324,0.1734,0.0
94,45.03308217237449,60519.61775878443,0.19369,0.0
95,43.7569462572279,55149.78157644824,0.20556,0.0
96,42.8234209352276,50556.71415004748,0.18875,0.0
97,42.485713698411885,46470.23504273504,0.20952,0.0
98,42.560158013284834,45929.87416904084,0.22848,0.0
99,43.10609043774334,44511.42687559354,0.23004,0.0
100,44.080406114991824,48564.1334283001,0.23659,0.0
101,45.7289797256548,55352.41690408357,0.19986,0.0
102,47.87185305919676,66092.08926875594,0.16933,0.0
103,49.64426864403261,77270.80484330485,0.17432,0.0021905463524565
104,49.6032710411998,83788.90788224121,0.1799599999999999,0.1999217169228253
105,47.5313359788527,80107.69943019943,0.16508,0.6572385980885783
106,45.08561751601776,62714.83380816714,0.12811,0.6890424005779301
107,42.796812811607325,56770.864197530864,0.11047,0.67476546321593
108,41.02032932852438,55723.91500474834,0.14492,0.6702223158773333
