HOUR,TOTALLOAD,NGPRICE,SOLAR,WIND,PRICE
0,50567.06968,5.1509375,0.0,1158.024781,27.18
1,50617.08798,5.1775,0.0,1132.024685,25.52
2,50694.30009,5.2040625,0.0,1134.006796,25.75
3,50999.59169,5.230625,0.0,1143.14404,26.76
4,51723.73202,5.2571875,0.0,1119.080562,28.07
5,52955.63426,5.28375,0.0,1093.352751,30.89
6,54303.08218,5.3103125,0.0,1046.838845,36.31
7,55099.26744,5.336875,0.12154425,988.878636,40.51
8,55553.88721,5.3634375,13.57315775,903.7178242,58.49
9,56070.39046,5.39,45.443623,841.5746972,63.78
10,55948.92352,5.4165625,72.201293,754.9057528,55.53
11,55277.73031,5.443125,110.4360877,635.945536,40.9
12,54097.79947,5.4696875,142.236628,509.3700345,37.15
13,52638.07541,5.49625,168.1720685,521.9548862,34.33
14,51448.20072,5.5228125,173.2848945,553.7446677,33.68
15,50789.64132,5.549375,159.5091828,521.325605,32.53
16,51352.31578,5.5759375,122.0877637,472.1122023,34.77
17,54211.99588,5.6025,21.500433,421.432025,53.82
18,57004.47628,5.6290625,0.0,473.4793053,66.19
19,57297.39945,5.655625,0.0,550.5414718,61.45
20,57246.95656,5.6821875,0.0,637.4076878,54.56
21,56339.31002,5.70875,0.0,739.6309817,43.43
22,54402.04123,5.7353125,0.0,857.759314,41.68
23,52550.80369,5.761875,0.0,889.341213,35.75
24,51180.17031,5.7884375,0.0,847.4408015,36.03
25,50492.67068,5.815,0.0,781.1258347,32.24
26,50220.57629,5.8415625,0.0,780.553745,33.11
27,50376.20198,5.868125,0.0,742.7783752,35.53
28,51246.18297,5.8946875,0.0,694.2725582,48.61
29,53359.28912,5.921250000000001,0.0,619.8105767,55.0
30,56175.63306,5.9478125,0.0,554.4038443,169.16
31,57805.27311,5.974375,0.0671825,531.534926,191.56
32,58347.53961,6.0009375,9.40970675,502.5649715,120.31
33,58976.88051,6.0275,33.82748725,447.7829868,99.6
34,59169.75344,6.054062500000001,50.2134995,424.6611815,67.63
35,58728.06836,6.080625,68.9088545,412.5534402,52.88
36,57943.43934,6.1071875,81.97509475,445.421543,43.27
37,57341.89343,6.13375,72.169913,476.4235855,38.56
38,56978.44408,6.1603125,66.76475075,550.1958818,36.82
39,57030.79318,6.186875000000001,57.753273,643.1573205,37.22
40,57885.45889,6.2134375,38.92556575,730.594054,42.76
41,60183.75054,6.24,7.63131725,789.9659605,83.84
42,61948.67944,6.24,0.0,866.2097035,105.59
43,61781.61366,6.24,0.0,874.0992492,77.09
44,61125.41192,6.24,0.0,902.1166332,70.16
45,59549.12311,6.24,0.0,1046.90167,52.42
46,56984.7131,6.24,0.0,1296.395059,46.45
47,54990.74437,6.24,0.0,1543.722436,38.1
48,53932.17519,6.24,0.0,1813.673402,33.06
49,53706.42586,6.24,0.0,1965.173897,31.59
50,53907.18388,6.24,0.0,2084.159447,31.37
51,54627.44681,6.24,0.0,2134.718376,32.14
52,55927.53652,6.24,0.0,2125.565415,44.72
53,58500.38652,6.24,0.0,2111.922373,52.47
54,61855.51555,6.24,0.0,2123.197003,108.53
55,62889.9725,6.24,0.72488375,2162.317514,100.97
56,61351.86095,6.24,65.508684,1820.134685,67.85
57,58605.55471,6.24,207.1219343,1321.09932,66.28
58,55573.30929,6.24,232.9535978,934.3763148,59.3
59,52365.39939,6.24,235.2003383,725.9214805,52.99
60,49273.12221,6.24,232.0441573,596.633548,48.34
61,46785.43518,6.24,232.4548443,532.5944927,45.95
62,44595.06254,6.24,236.8010105,512.7011557,44.75
63,43241.16479,6.24,225.9391922,452.435529,44.98
64,43164.50219,6.24,159.2191072,326.1481812,48.05
65,45729.56991,6.24,27.876005,198.4459643,55.25
66,49544.06319,6.17375,0.0,186.1887075,68.8
67,50707.82226,6.1075,0.0,211.0981185,65.28
68,51398.17648,6.04125,0.0,369.832944,64.97
69,51088.64927,5.9750000000000005,0.0,620.7187958,58.94
70,49504.10529,5.90875,0.0,814.399061,53.37
71,48096.867,5.8425,0.0,869.0387347,51.64
72,47332.28236,5.77625,0.0,956.1106147,42.69
73,47232.81445,5.71,0.0,1016.817548,42.28
74,47503.65129,5.643750000000001,0.0,1060.141405,42.64
75,48222.42085,5.577500000000001,0.0,1073.929488,44.35
76,49670.90392,5.51125,0.0,1148.712882,45.72
77,52341.61354,5.445,0.0,1289.902947,58.92
78,55935.00467,5.37875,0.0,1459.150822,90.37
79,57163.14489,5.3125,0.7239925,1584.592532,76.93
80,55477.26698,5.246250000000001,34.87539975,1663.649257,56.26
81,52336.90362,5.180000000000001,100.6014983,1360.512271,58.67
82,49132.37386,5.1137500000000005,129.848147,1153.752138,51.82
83,46374.03235,5.0475,137.2501385,1603.242306,45.47
84,43943.12599,4.98125,132.1705355,1608.077039,43.61
85,42180.73735,4.915000000000001,110.4581922,1392.533378,40.23
86,40805.36506,4.848750000000001,80.506524,1131.786091,38.2
87,40381.17735,4.782500000000001,41.44063875,1072.129263,39.17
88,41141.73325,4.7162500000000005,20.82499775,1016.090832,42.92
89,43647.74109,4.65,3.99757675,1119.580101,53.04
90,46243.25068,4.631666666666667,0.0,1444.928955,59.26
91,46716.68785,4.613333333333333,0.0,1695.0614,54.93
92,46692.93716,4.595000000000001,0.0,1961.179048,53.91
93,45640.17835,4.576666666666667,0.0,1850.928038,47.01
94,43649.85627,4.558333333333334,0.0,1634.440367,48.94
95,41823.63554,4.54,0.0,1563.006843,49.06
96,40595.29842,4.5216666666666665,0.0,1510.985843,40.06
97,40132.84271,4.503333333333334,0.0,1489.255592,33.75
98,40102.91134,4.485,0.0,1392.607804,34.96
99,40599.94639,4.466666666666667,0.0,1436.486927,34.94
100,41787.2404,4.448333333333333,0.0,1481.50192,39.66
101,44265.95203,4.43,0.0,1458.927384,44.41
102,47603.61578,4.411666666666667,0.0,1439.367368,54.64
103,49054.99184,4.3933333333333335,0.25512875,1402.608007,54.39
104,48216.94957,4.375,47.84543625,1101.439284,41.27
105,46521.90767,4.3566666666666665,176.8171385,652.774121,33.83
106,44645.17366,4.338333333333333,207.4065352,508.9571033,36.24
107,42542.52695,4.32,215.5983878,417.7223078,31.95
108,40424.38048,4.301666666666667,222.9030365,287.2325345,30.2
109,38855.03281,4.283333333333333,226.745799,229.704049,27.15
110,37613.02847,4.265,232.3195202,245.4930352,26.72
111,36739.9305,4.246666666666667,207.896663,300.078706,26.23
112,36678.06802,4.2283333333333335,136.760178,305.3489415,27.37
113,38305.01318,4.21,22.93001675,279.0181882,41.07
114,40725.30896,4.191666666666666,0.01139425,423.7450568,38.85
115,41133.19876,4.173333333333334,0.0,721.4529888,32.68
116,41346.20832,4.155,0.0,1029.783685,30.59
117,41155.65785,4.136666666666667,0.0,1323.621336,30.03
118,40175.07121,4.118333333333333,0.0,1571.656394,28.9
119,38883.68913,4.1,0.0,1618.006248,29.36
120,37837.62232,4.081666666666667,0.0,1681.100115,21.99
121,37428.1359,4.0633333333333335,0.0,1739.082209,20.83
122,37414.01665,4.045,0.0,1714.945922,20.68
123,37853.34445,4.026666666666667,0.0,1479.843123,21.4
124,38639.87148,4.008333333333334,0.0,1155.8433,24.03
125,40016.58011,3.99,0.0,1041.689163,25.08
126,41748.49881,3.971666666666666,0.0,1045.124039,29.63
127,43146.73608,3.9533333333333336,0.48809525,1087.892794,31.61
128,43483.4218,3.935000000000001,39.05374125,1109.893029,31.53
129,42553.43664,3.916666666666667,160.2325222,767.177277,31.65
130,40980.58113,3.898333333333333,188.8788575,559.115991,25.33
131,38977.50433,3.88,187.5605345,662.7364032,23.68
132,37140.55578,3.8616666666666672,186.4512962,996.986716,22.47
133,35650.1544,3.8433333333333337,167.1589905,1399.329368,20.4
134,34549.70962,3.825,151.1629275,1854.123901,19.89
135,34081.88021,3.806666666666667,128.6293372,2321.233376,19.94
136,34222.60716,3.788333333333334,107.8900287,2610.669659,19.42
137,35722.84421,3.770000000000001,26.4611695,2625.478884,22.61
138,37665.10452,3.751666666666667,0.0005595,3226.007102,21.41
139,37790.3732,3.733333333333334,0.0,3683.00528,20.0
140,37489.80535,3.715,0.0,3878.697699,18.04
141,36921.36089,3.696666666666667,0.0,3930.72218,17.24
142,35772.33256,3.6783333333333337,0.0,3923.640614,15.44
143,34314.16871,3.66,0.0,3779.305096,13.09
144,33025.92558,3.641666666666667,0.0,3674.416363,12.08
145,32160.06596,3.6233333333333335,0.0,3664.866229,6.69
146,31691.97381,3.605,0.0,3667.061601,5.24
147,31482.43173,3.586666666666667,0.0,3640.279913,7.6
148,31627.50626,3.568333333333334,0.0,3627.777489,8.79
149,32268.09504,3.5500000000000003,0.0,3702.349352,13.15
150,33236.48042,3.5316666666666667,0.0,3764.799242,16.66
151,34334.27755,3.5133333333333336,0.0107165,3826.109109,16.44
152,35387.75925,3.495,3.29835575,3779.858987,16.82
153,36224.75815,3.476666666666667,13.854466,3522.501915,18.04
154,36391.59461,3.458333333333333,20.122896,3441.608535,18.34
155,36165.84842,3.4400000000000004,31.5945975,3430.596163,17.71
156,35910.39392,3.421666666666667,95.7720635,3272.546277,17.82
157,35726.6597,3.4033333333333333,121.0708205,3248.229147,18.26
158,35382.24193,3.385,135.275866,3136.229404,17.89
159,35290.91319,3.3666666666666667,138.1616467,3358.791049,19.01
160,35677.94918,3.3483333333333336,104.7554505,3543.23668,18.84
161,37006.1932,3.33,18.2061825,3338.80358,22.64
162,38085.31071,3.3116666666666665,0.0,2830.925557,28.72
163,37896.02501,3.293333333333333,0.0,2633.0979,22.41
164,37102.95288,3.275,0.0,2396.53245,21.67
165,35880.20509,3.256666666666667,0.0,2438.034583,20.34
166,33992.68481,3.2383333333333333,0.0,2401.63544,17.72
167,32063.40493,3.22,0.0,2073.215148,17.57
168,30767.00713,3.2016666666666667,0.0,1780.064801,16.84
169,30231.16514,3.1833333333333336,0.0,1662.121733,15.46
170,30174.98405,3.165,0.0,1686.860744,15.23
171,30740.03942,3.146666666666667,0.0,1819.06703,15.84
172,32168.56298,3.1283333333333334,0.0,1867.987014,17.65
173,35067.3995,3.1100000000000003,0.0,1787.473654,19.5
174,39207.62656,3.091666666666667,0.0,1714.137595,24.91
175,41073.71894,3.0733333333333333,0.75109325,1628.859972,27.09
176,40585.97354,3.055,61.12999725,1274.391703,25.61
177,39819.44715,3.036666666666666,203.787266,889.3806083,30.88
178,39118.99291,3.018333333333333,231.086492,828.8829292,27.28
179,38234.79403,3.0,226.7373565,769.6622837,22.42
180,37366.94861,2.981666666666667,232.115989,745.7878785,20.98
181,36734.87251,2.963333333333334,235.0092242,792.1828785,20.44
182,36117.40406,2.9450000000000003,232.3086697,812.1241032,19.94
183,35640.16887,2.9266666666666667,223.9439695,819.0596813,19.97
184,35707.56148,2.9083333333333337,140.484053,824.2225543,22.56
185,36933.05668,2.89,21.0095695,858.826743,34.0
186,39412.75163,2.8916666666666666,0.00106325,1107.774449,37.58
187,39807.75954,2.893333333333333,0.0,1289.30885,27.78
188,39607.12866,2.895,0.0,1538.137456,25.18
189,38758.37236,2.896666666666667,0.0,1810.839685,23.83
190,36941.68713,2.898333333333333,0.0,1925.982574,20.78
191,35287.54156,2.9000000000000004,0.0,2013.981196,19.02
192,34135.07727,2.901666666666667,0.0,2155.201485,16.46
193,33894.16924,2.9033333333333333,0.0,2315.962184,15.76
194,34182.46582,2.905,0.0,2608.031922,14.94
195,34877.71164,2.9066666666666667,0.0,2848.914463,14.75
196,36465.8104,2.9083333333333337,0.0,2987.705919,15.87
197,39634.21647,2.91,0.0,3025.059948,19.02
198,44226.26622,2.911666666666666,0.0,3024.302868,28.39
199,45808.56793,2.9133333333333336,0.7631665,3084.504924,29.45
200,44682.16729,2.915,57.877375,2957.261201,23.05
201,43315.78607,2.916666666666667,183.7695065,2351.597081,23.74
202,42079.19989,2.918333333333333,212.5676655,1940.716604,22.08
203,40714.70964,2.92,226.3934285,1864.603883,21.98
204,39439.20601,2.921666666666667,225.6497162,1822.194502,20.14
205,38460.97943,2.9233333333333333,217.8495712,1800.509847,19.74
206,37721.98155,2.9250000000000003,209.3361023,1857.385383,18.73
207,37297.06576,2.9266666666666667,217.5803207,1902.730568,18.5
208,37615.12682,2.9283333333333337,146.7975148,1925.129073,19.59
209,39207.53165,2.93,23.012566,1986.694614,25.14
210,41627.1334,2.9395833333333337,0.00474975,2728.015073,22.74
211,41865.24628,2.9491666666666667,0.0,3354.329976,20.39
212,41482.87439,2.95875,0.0,3582.088408,18.83
213,40102.79006,2.9683333333333337,0.0,3715.494633,17.58
214,37816.83432,2.9779166666666668,0.0,3632.921153,15.49
215,35567.23916,2.9875000000000003,0.0,3552.352846,12.48
216,34211.98736,2.9970833333333333,0.0,3467.603396,11.19
217,33574.51786,3.006666666666667,0.0,3444.334813,10.76
218,33419.77151,3.0162500000000003,0.0,3496.862178,10.9
219,33535.07198,3.025833333333334,0.0,3482.504871,10.69
220,34532.84413,3.035416666666667,0.0,3445.775101,11.75
221,37032.34924,3.045,0.0,3443.378279,16.65
222,40975.14445,3.054583333333333,0.0,3612.260638,27.66
223,42276.18836,3.064166666666667,0.08194925,3610.51726,31.67
224,41570.83532,3.07375,23.47922125,3475.112154,21.09
225,41178.48792,3.083333333333333,102.0160973,3213.282079,21.43
226,40729.09893,3.092916666666667,156.1352805,3361.535437,19.66
227,40071.75973,3.1025,179.27212,3656.89082,18.8
228,39337.67317,3.112083333333333,194.5496822,3701.025055,18.24
229,38621.11954,3.121666666666667,195.760091,3726.507013,17.12
230,37897.32278,3.13125,184.1312915,3831.431961,16.18
231,37205.82131,3.1408333333333336,119.3388278,3830.881228,15.68
232,36960.46261,3.150416666666666,64.25773375,3660.757578,16.2
233,38072.46563,3.16,10.7494515,3753.082423,32.48
234,40312.1591,3.16,0.0361885,3949.522851,22.86
235,40060.53818,3.16,0.0,3585.80965,19.0
236,39387.74687,3.16,0.0,3632.669219,18.21
237,37990.59948,3.16,0.0,3662.789994,17.05
238,35579.0041,3.16,0.0,3752.686888,13.76
239,33211.48215,3.16,0.0,3766.037384,9.85
240,31502.08878,3.16,0.0,3654.325218,8.38
241,30506.58022,3.16,0.0,3545.139076,8.23
242,30016.55303,3.16,0.0,3437.707449,8.37
243,29909.12619,3.16,0.0,3330.99338,9.34
244,30679.6389,3.16,0.0,3133.405622,10.21
245,33065.84689,3.16,0.0,2841.88274,12.77
246,36858.84756,3.16,0.0,2839.307623,23.33
247,38275.29802,3.16,0.290235,3106.038549,24.66
248,37841.79886,3.16,10.8269575,3351.731983,17.61
249,37652.71652,3.16,35.41190775,3398.456892,18.18
250,37815.16787,3.16,57.2138585,3573.60125,17.56
251,38016.9158,3.16,77.3466265,3825.134465,16.31
252,38199.59248,3.16,116.59852,4067.990317,17.02
253,38823.33223,3.16,152.7869875,4247.337604,17.55
254,39418.72788,3.16,174.7075042,4284.98995,17.41
255,40180.76672,3.16,176.2492853,4295.958729,18.23
256,41542.4525,3.16,134.2741702,4156.929211,19.64
257,43339.30019,3.16,32.4397795,3735.648957,31.18
258,46054.96026,3.1975,0.03225275,3202.938308,41.18
259,46961.96202,3.2350000000000003,0.0,2926.922572,33.55
260,47472.80342,3.2725,0.0,2897.076068,27.48
261,47009.87141,3.31,0.0,2848.52173,24.69
262,45407.97391,3.3475,0.0,2702.676098,23.91
263,43902.8347,3.385,0.0,2395.956576,23.48
264,43257.88333,3.4225,0.0,2054.214062,20.24
265,43310.25853,3.46,0.0,1867.61354,20.64
266,43803.66039,3.4975,0.0,1869.274093,21.49
267,44682.46482,3.535,0.0,1754.023976,22.24
268,46427.38182,3.5725,0.0,1548.424413,26.15
269,49762.12205,3.61,0.0,1485.452263,29.99
270,54466.76216,3.6475,0.0,1574.127548,58.54
271,56195.26013,3.685,0.69055775,1657.822493,51.05
272,54892.38649,3.7225,60.2972425,1519.058591,37.75
273,53176.93346,3.76,204.7883868,1316.988304,32.61
274,51160.72725,3.7975,238.214874,1160.2901,28.13
275,48873.28288,3.835,238.674041,1090.04287,24.08
276,46417.50791,3.8725,237.259683,1207.070994,22.11
277,44374.21321,3.91,240.1380805,1236.32691,21.55
278,42437.7449,3.9475,245.7352267,1017.196369,20.69
279,41260.95643,3.984999999999999,238.1949397,695.6005395,20.67
280,41268.07531,4.0225,180.1351048,596.2756672,22.07
281,42932.71536,4.06,40.26799775,695.473916,30.48
282,45894.61186,4.074583333333333,0.04818,1095.953264,34.62
283,46650.60008,4.089166666666666,0.0,1569.790894,31.62
284,46973.34454,4.10375,0.0,1830.717236,27.42
285,46726.0614,4.118333333333333,0.0,2007.481736,27.22
286,45867.43069,4.132916666666667,0.0,1925.753818,25.3
287,44759.46226,4.1475,0.0,1876.224595,23.84
288,44063.67387,4.162083333333333,0.0,1620.445443,25.51
289,43854.35457,4.176666666666667,0.0,1597.38955,25.2
290,44119.42561,4.19125,0.0,1612.89176,25.18
291,44583.61304,4.2058333333333335,0.0,1664.890585,24.47
292,45617.01466,4.220416666666667,0.0,1617.259423,27.24
293,47187.41353,4.234999999999999,0.0,1496.676707,32.21
294,49302.18483,4.249583333333333,0.0,1411.539237,42.62
295,51188.33571,4.264166666666666,0.6641155,1311.114781,49.87
296,51634.21778,4.27875,63.200617,932.0110963,56.22
297,50659.54855,4.293333333333333,209.3018432,520.0753023,48.76
298,48705.23627,4.307916666666666,235.7840235,285.8674297,37.16
299,46242.43546,4.3225,240.239179,214.974058,30.99
300,43677.6364,4.337083333333333,237.7214747,272.5558798,27.96
301,41244.67796,4.351666666666667,240.52169,384.0786033,24.84
302,39376.66201,4.36625,244.856423,507.992769,23.89
303,38236.39026,4.380833333333333,238.756294,627.3493927,23.04
304,38152.09126,4.395416666666667,182.072364,755.793495,24.92
305,40019.98102,4.41,42.65025775,896.3948325,32.14
306,43333.23145,4.4245833333333335,0.04504425,1296.008685,42.54
307,44645.78683,4.439166666666667,0.0,1837.237179,37.74
308,45337.11294,4.45375,0.0,2186.134122,29.88
309,45538.74548,4.468333333333334,0.0,2725.30033,29.64
310,44923.69851,4.482916666666667,0.0,3170.698339,29.36
311,44142.77414,4.4975000000000005,0.0,3316.118806,27.51
312,43480.89386,4.512083333333333,0.0,3380.953095,22.11
313,43194.03547,4.526666666666666,0.0,3347.880576,21.55
314,43316.96416,4.54125,0.0,3195.354167,21.18
315,43671.98981,4.555833333333333,0.0,2912.157378,22.35
316,44383.042,4.570416666666667,0.0,2487.143175,24.72
317,45601.40064,4.585,0.0,2168.436921,27.25
318,47287.03301,4.599583333333333,0.0,1888.631621,38.22
319,48716.78003,4.614166666666667,0.6856325,1703.021227,41.58
320,48857.88384,4.62875,64.1761335,1398.831845,43.62
321,47164.69424,4.6433333333333335,207.7531158,932.590241,34.5
322,44603.21061,4.657916666666667,234.1500612,1023.04815,29.52
323,42014.26988,4.672499999999999,235.602715,1070.300775,27.64
324,39831.77786,4.687083333333333,235.2206765,756.7008397,24.05
325,37914.16653,4.701666666666666,233.4749795,517.5898345,23.08
326,36468.38763,4.71625,238.269515,399.9463462,22.27
327,35651.8497,4.730833333333333,232.1516643,373.1432072,22.06
328,35643.03809,4.745416666666666,162.450113,377.3506355,24.06
329,37332.27277,4.76,33.25595325,331.6915775,31.01
330,40310.79071,4.774583333333333,0.1156535,380.8963412,36.07
331,41288.18664,4.789166666666667,0.0,731.4796025,30.99
332,41797.39302,4.80375,0.0,1221.226335,28.59
333,41496.74163,4.818333333333333,0.0,1614.755511,25.84
334,40345.44493,4.832916666666667,0.0,2085.707708,23.87
335,38985.18064,4.8475,0.0,2479.882608,21.79
336,38149.66148,4.862083333333333,0.0,2916.338831,19.68
337,37887.51617,4.876666666666666,0.0,3235.87796,18.95
338,37934.81676,4.891249999999999,0.0,3370.42377,18.95
339,38529.93651,4.905833333333333,0.0,3439.304287,19.4
340,39793.90066,4.920416666666666,0.0,3516.705002,22.36
341,42134.13292,4.935,0.0,3483.689663,25.44
342,45036.1612,4.949583333333333,0.0,3425.608935,39.25
343,46567.25541,4.964166666666666,0.3548255,3397.316898,38.62
344,45854.41142,4.97875,56.558696,3007.939975,32.77
345,44075.00396,4.993333333333333,180.3038053,2517.519789,30.98
346,42243.16347,5.007916666666667,217.268326,2521.753927,28.49
347,40567.97003,5.022499999999999,219.8361,2367.90737,26.85
348,38983.6061,5.0370833333333325,215.6167967,2299.178206,25.03
349,38083.96958,5.051666666666666,214.743508,2612.219026,23.59
350,37608.98978,5.066249999999999,157.1806152,3079.615439,22.6
351,37659.21154,5.080833333333333,112.927395,3247.662133,22.0
352,38700.48286,5.095416666666666,96.1551805,3514.860254,23.01
353,40980.25201,5.109999999999999,27.11762625,3854.818301,24.21
354,43384.91269,5.124583333333333,0.04818275,4023.584859,25.19
355,44178.08579,5.139166666666666,0.0,3987.396512,25.95
356,44361.7817,5.15375,0.0,3838.45139,25.0
357,43912.23905,5.168333333333333,0.0,3798.461157,23.28
358,42842.8979,5.182916666666666,0.0,3724.351818,21.22
359,41805.45164,5.1975,0.0,3565.641421,19.48
360,41501.24695,5.212083333333333,0.0,3459.805174,19.4
361,41948.93405,5.226666666666667,0.0,3334.186707,20.68
362,42904.87576,5.24125,0.0,3184.183433,21.45
363,44370.39512,5.255833333333333,0.0,3087.209803,22.78
364,46704.62125,5.270416666666667,0.0,3163.7232,26.69
365,50203.00406,5.285,0.0,3065.756916,33.72
366,54591.2006,5.299583333333333,0.0,2983.688031,59.7
367,57599.09822,5.314166666666666,0.02361075,2821.667183,68.68
368,59101.22718,5.328749999999999,9.6940995,2597.161027,55.17
369,60335.55271,5.343333333333333,44.39614725,2446.004708,54.93
370,60931.80261,5.357916666666666,64.216851,2155.275542,49.32
371,61128.84699,5.3725,88.90536125,1843.863835,45.12
372,60763.01793,5.387083333333333,113.9271672,1618.255391,45.32
373,59907.47935,5.401666666666666,129.6536785,1488.462372,45.19
374,58805.35778,5.41625,112.3302095,1323.700967,43.91
375,58429.65257,5.430833333333333,92.74386675,1192.405486,48.31
376,58984.73358,5.445416666666667,55.57062825,971.478094,60.11
377,60851.17575,5.46,10.86907025,746.1677945,133.88
378,63070.9955,5.395833333333333,0.00703425,643.6724425,193.84
379,63383.23003,5.331666666666667,0.0,631.123398,124.22
380,62784.94934,5.2675,0.0,623.462532,84.36
381,61385.16067,5.203333333333333,0.0,698.2737402,75.03
382,59097.01769,5.139166666666666,0.0,821.2060045,55.0
383,57373.48697,5.075,0.0,875.8850347,48.22
384,56461.0544,5.010833333333333,0.0,944.977165,64.7
385,56263.04519,4.946666666666666,0.0,1050.062751,63.03
386,56489.90951,4.8825,0.0,1189.358628,64.21
387,57146.67807,4.818333333333333,0.0,1259.296641,72.69
388,58701.53703,4.754166666666666,0.0,1272.764341,108.23
389,61281.6611,4.69,0.0,1307.665445,290.92
390,64579.61755,4.6258333333333335,0.0,1282.096674,1561.43
391,65750.25545,4.5616666666666665,0.358187,1280.122152,1658.38
392,64628.60762,4.4975000000000005,16.6345335,1255.014532,530.02
393,62744.42042,4.433333333333334,51.56575575,943.9762788,103.45
394,60532.7129,4.369166666666667,78.62678775,955.6210235,98.24
395,57953.55004,4.305,107.9102582,1021.264111,73.69
396,55513.1042,4.240833333333334,118.9661105,986.9983383,64.24
397,53169.5146,4.176666666666667,125.0340837,903.9581658,56.53
398,51137.04603,4.1125,120.6097123,844.6416228,49.58
399,50081.41328,4.048333333333334,111.7929785,833.0741062,48.41
400,50573.6582,3.984166666666667,68.84564075,847.4888445,53.45
401,53417.054,3.92,9.98386725,908.8372457,68.6
402,57449.35586,3.92,0.05142625,1222.730736,95.0
403,58587.04593,3.92,0.0,1735.160729,79.21
404,58725.9632,3.92,0.0,2097.913663,67.95
405,57472.16621,3.92,0.0,2250.267524,62.53
406,55162.32905,3.92,0.0,2269.583657,54.25
407,53263.69314,3.92,0.0,2184.468947,48.85
408,52194.07974,3.92,0.0,2088.90601,41.83
409,51972.69404,3.92,0.0,1937.804631,44.1
410,52154.43542,3.92,0.0,1792.517039,46.05
411,52669.85484,3.92,0.0,1716.062786,48.4
412,53908.12824,3.92,0.0,1690.878669,56.24
413,56558.882,3.92,0.0,1625.715542,106.06
414,60498.38579,3.92,0.0,1531.551531,270.54
415,61356.67966,3.92,0.11107575,1528.381505,267.51
416,59652.09417,3.92,46.6645875,1551.055821,145.21
417,57562.3738,3.92,168.118575,1195.850969,92.35
418,55610.72646,3.92,200.9641933,1129.117799,73.21
419,53459.82303,3.92,208.8847837,1266.766568,52.21
420,51156.18629,3.92,209.1869862,1429.682745,47.01
421,49385.22271,3.92,206.7680702,1468.997723,41.35
422,48261.20744,3.92,207.0263137,1379.635644,38.15
423,47986.27848,3.92,199.5639325,1308.619305,38.33
424,48812.93107,3.92,158.1795887,1271.981673,40.57
425,50770.74569,3.92,44.75073925,1369.178774,50.76
426,53089.79492,3.89,0.20820875,1948.94761,68.43
427,53484.43192,3.86,0.0,2805.836765,50.82
428,53362.05668,3.83,0.0,3184.984175,42.93
429,51952.03053,3.8,0.0,3400.835598,36.41
430,49297.54202,3.77,0.0,3469.970715,33.6
431,46951.27936,3.74,0.0,3352.41386,27.99
432,45387.90312,3.71,0.0,3167.617959,22.52
433,44602.52836,3.68,0.0,3121.27941,21.7
434,44351.25906,3.65,0.0,3130.504399,22.15
435,44333.21613,3.62,0.0,3123.69364,23.22
436,45203.80747,3.59,0.0,3179.701064,24.09
437,47556.87431,3.56,0.0,3247.610922,28.48
438,51297.22348,3.53,0.0,3273.419654,60.3
439,52168.83836,3.5,0.238782,3225.625137,55.03
440,50861.77974,3.47,52.52452075,3081.349932,38.39
441,49781.33666,3.44,175.2789497,2506.270119,33.13
442,48454.04529,3.41,198.7964277,2170.75379,28.12
443,46648.71152,3.38,201.4384577,2191.990811,26.48
444,45031.72634,3.35,206.1264873,2418.70512,24.28
445,43476.25479,3.3200000000000003,211.6880855,2576.756294,22.81
446,42126.39064,3.29,212.5221765,2731.739679,20.18
447,41447.39762,3.26,204.6142015,2817.488984,19.43
448,41515.37223,3.2300000000000004,164.1909397,2786.630875,21.51
449,42446.07903,3.2,49.08423525,2789.197222,30.51
450,43824.75302,3.199027777777778,0.202426,3236.826457,33.02
451,43328.37247,3.198055555555556,0.0,3509.890206,26.08
452,42579.77904,3.197083333333333,0.0,3510.340593,23.85
453,41280.53586,3.196111111111111,0.0,3520.012432,23.23
454,39469.45003,3.195138888888889,0.0,3538.786652,21.16
455,37357.05084,3.194166666666667,0.0,3461.255484,17.6
456,35765.22417,3.1931944444444444,0.0,3401.071194,16.34
457,34609.23761,3.1922222222222225,0.0,3370.392473,15.65
458,33874.79664,3.19125,0.0,3348.354011,15.26
459,33606.16171,3.1902777777777778,0.0,3353.334514,14.99
460,33710.08525,3.189305555555556,0.0,3300.358286,16.21
461,34548.28538,3.188333333333333,0.0,3249.707386,17.72
462,35963.22566,3.187361111111111,0.0,3177.721772,25.06
463,37253.52784,3.186388888888889,0.148263,3098.722345,27.45
464,38026.10267,3.185416666666667,50.710874,2954.431153,30.01
465,38327.80484,3.1844444444444444,174.2288665,2453.933893,32.62
466,37754.85536,3.1834722222222225,200.1737068,1790.896868,31.12
467,36753.46373,3.1825,206.207908,1594.126166,32.67
468,35601.67489,3.1815277777777777,209.1994857,1760.198031,25.2
469,34696.06548,3.180555555555556,215.709906,2258.859665,22.57
470,33976.53378,3.179583333333333,227.2533685,2611.580243,22.34
471,33534.31262,3.178611111111111,221.8074553,2799.278358,21.52
472,33509.27426,3.177638888888889,178.6129873,2740.742871,21.03
473,34074.778,3.1766666666666667,50.72793175,2507.538295,27.91
474,35822.89977,3.1756944444444444,0.17278875,3114.970506,25.22
475,35884.39484,3.1747222222222224,0.0,3782.641977,21.84
476,35303.49082,3.17375,0.0,4005.248558,19.27
477,34590.44282,3.1727777777777777,0.0,4045.408022,16.97
