HOUR,TOTALLOAD,PRICE,WIND,SOLAR
380,45.61680661725919,37077.519470404986,0.2382,0.0
381,45.05810409542677,37502.20145379024,0.2085,0.0
382,44.302756793653344,41102.76609553479,0.1903,0.0
383,43.49188625989657,37280.6282450675,0.1969,0.0
384,42.71224754413042,39145.53608515057,0.2121,0.0
385,42.467019936203975,35600.36474558671,0.2047,0.0
386,42.51791623218871,36782.08852544133,0.2274,0.0
387,43.0477004040298,37059.05503634476,0.2129,0.0
388,43.95342312575813,38333.10098650052,0.1922,0.0
389,45.288294161357726,39164.0005192108,0.2039,0.0
390,47.09858287081472,51738.28011422638,0.2238,0.0
391,48.650919898349095,65771.25,0.2191,0.0132
392,48.01124599654096,71218.25804776739,0.1608,0.4149
393,46.11073203511103,49467.15472481828,0.0839,0.6281
394,44.08413406771892,35157.21832814123,0.0989,0.6481
395,42.465863202204325,32165.980010384217,0.0927,0.6502
396,41.00490816064254,30799.61188992731,0.0673,0.6634
397,39.644588977050574,30190.28556593977,0.0419,0.6938
398,39.04771423322961,29285.528296988577,0.0318,0.7421
399,38.74233645732121,29267.06386292835,0.0338,0.7067
400,39.42249604911719,30467.2520768432,0.0423,0.364
401,42.2495539442692,59548.73572170301,0.0568,0.0114
402,43.91409416976992,62318.40083073728,0.1024,0.0
403,44.10726874771198,40474.97533748702,0.1776,0.0
404,43.98465494374875,34529.42757009346,0.2593,0.0
405,43.36927245593334,32184.444444444445,0.3383,0.0
406,42.30854737825151,32369.08878504673,0.4179,0.0
407,41.59021556446698,30079.498961578403,0.5221,0.0
408,41.3877871145277,29617.88811007269,0.5922,0.0
409,41.53006539648501,27679.1225337487,0.6318,0.0
410,42.11884300230841,27032.867341640707,0.641,0.0
411,43.200389291984,27346.762720664592,0.6563,0.0
412,45.038439617432665,27863.766874350986,0.6598,0.0
413,47.995051720545824,32646.05529595016,0.6449,0.0
414,50.60233015576376,41287.41043613707,0.6134,0.0
415,51.72551886942685,49337.90368639668,0.6379,0.0201
416,50.72263049172768,42838.42289719626,0.6058,0.3173
417,49.26745912016416,35821.937954309455,0.5232,0.634
418,47.71859229462874,29267.06386292835,0.5424,0.6745
419,46.117672439108944,26035.78790238837,0.5284,0.6484
420,44.43462446961379,26645.11422637591,0.4853,0.6622
421,42.82213727409746,27531.40706126688,0.4387,0.6773
422,42.019363878338254,27494.478193146417,0.4181,0.6977
423,41.92566842436636,28713.130841121496,0.4145,0.6927
424,42.31895798424839,37132.91277258567,0.445,0.399
425,44.03902144173245,52993.86163032191,0.5313,0.0085
426,45.16915055939346,38406.95872274143,0.6277,0.0
427,44.52022278558811,31002.720664589822,0.6646,0.0
428,43.28945780995728,29470.172637590866,0.6609,0.0
429,41.10323055061305,27863.766874350986,0.6627,0.0
430,38.69028342733682,26460.469885773626,0.6386,0.0
431,36.493645561995706,23856.98468328141,0.6236,0.0
432,35.01880971243809,18594.620976116305,0.6031,0.0
433,34.46126392460533,15067.914070612673,0.5915,0.0
434,34.12349759670665,13461.508307372796,0.5745,0.0
435,34.28428362265842,14200.085669781933,0.5745,0.0
436,35.61684119025871,19333.198338525443,0.5711,0.0
437,38.8510694532886,24798.670820353065,0.6096,0.0
438,42.47049013820293,32350.6243509865,0.5914,0.0
439,43.56823070387366,36671.30192107996,0.5744,0.0036
440,44.01241655974042,35674.22248182762,0.5633,0.0945
441,45.10205998741358,36468.19314641745,0.6133,0.157
442,45.62837395725572,32055.193406022845,0.6342,0.145
443,45.77527917521165,30411.85877466252,0.6472,0.1824
444,45.79494365320576,30264.143302180688,0.6534,0.2196
445,45.17724769739104,30947.32736240913,0.622,0.1764
446,45.62721722325606,29747.13914849429,0.6264,0.146
447,45.85972075718632,29784.068016614747,0.6077,0.1082
448,46.310847017051,33015.34397715473,0.5458,0.0388
449,48.18359936248927,47546.85358255452,0.4795,0.0002
450,48.17665895849135,58699.3717549325,0.4024,0.0
451,47.050000042829296,50501.16303219107,0.3496,0.0
452,45.57053725727306,54988.02050882658,0.2893,0.0
453,43.53815561988269,47011.38499480789,0.2335,0.0
454,40.97483307665157,40308.79543094496,0.1993,0.0
455,38.7006940333337,37059.05503634476,0.1466,0.0
456,37.84471087359046,36708.23078920042,0.1114,0.0
457,36.98525751184825,34603.28530633437,0.1041,0.0
458,36.99451138384547,36615.90861889927,0.104,0.0
459,37.45604824970703,35157.21832814123,0.0898,0.0
460,39.11017786921087,35027.96728971963,0.1038,0.0
461,42.091081386316745,37354.48598130841,0.1116,0.0
462,45.88054196918008,64201.77310488058,0.1175,0.0
463,47.09164246681681,69519.53011422638,0.1333,0.002
464,47.80419061060307,60176.52647975078,0.1201,0.0489
465,48.10262798251355,58348.54750778816,0.1367,0.0763
466,48.01818640053888,52329.14200415368,0.1617,0.149
467,48.34322865444138,42358.34761163032,0.1806,0.2627
468,47.575157278671774,35489.57814122534,0.1862,0.2516
469,47.155262836797725,33550.81256490135,0.1915,0.3057
470,46.67868842894067,31205.82943925234,0.1904,0.1915
