HOUR,TOTALLOAD,PRICE,WIND,SOLAR
0,22.06112804713555,50979.51835365185,0.0789814191812018,0.0
1,21.257621372587007,48009.023250292,0.073567620723565,0.0
2,20.69219336818016,49746.22429903283,0.0712368234908476,0.0
3,20.202391422485437,48657.33639521653,0.0701671756120283,0.0
4,20.13688519695033,50584.71960275216,0.0660300536549177,0.0
5,20.5569592701359,54698.37855188243,0.0606266066283663,0.0
6,21.191448571213897,59916.65800987149,0.0564549799009713,0.0012103987632735
7,21.201336112811006,56296.07250266775,0.0493038662595103,0.0987943267199071
8,20.641220515840395,41529.16813922832,0.0418991425564584,0.3709970094442156
9,19.704216880279983,30388.41287613143,0.0441419526249504,0.5164170036386221
10,18.86403843500712,22418.642976921376,0.0500008626192571,0.5495905706358476
11,18.451700681396,19365.095791539483,0.0526818832703621,0.5456893467357038
12,18.33412074342504,16784.03675347052,0.0525162603729965,0.531699216244861
13,18.54977822628829,15940.194218567782,0.0455877024998706,0.5272943908514646
14,19.370110890929567,24360.33698236404,0.0364905198143643,0.471712582611572
15,20.47171835994221,43061.01078344573,0.0280299501406069,0.2695098323803609
16,22.25234441593853,60621.34889860258,0.023221710401463,0.0217331722168591
17,25.231079942949947,86802.44367348574,0.0253748080672152,2.0252070774236667e-06
18,25.835502633880235,73994.54227192079,0.0320325034936079,0.0
19,25.4404857524234,70344.85608171603,0.0340907130410779,0.0
20,24.83162932220697,67768.52609781506,0.0349067508583061,0.0
21,24.0471806568451,63004.40583863165,0.0381605506961337,0.0
22,22.89124725703485,56621.83633537011,0.047173196694443,0.0
23,21.65499146874468,53379.35879964965,0.0638976588513361,0.0
24,21.020663761809235,49926.731987536245,0.0853147697669202,0.0
25,20.36468243977245,47579.63749537939,0.1145989683073684,0.0
26,19.85422674273341,48342.37520585868,0.1370063661301175,0.0
27,19.65103220811411,47868.97524744798,0.1475216948743163,0.0
28,19.78824583440457,48427.09636582235,0.153572106343702,0.0
29,20.39430466602815,52374.63569648316,0.1564360022773148,0.0
30,21.3515277686748,58006.66103089463,0.1441988854959198,0.0009093179777632
31,21.73362721836175,51678.475650564906,0.1291944861377085,0.08560685330075
32,21.608826042145704,39545.979001625405,0.1208150026741196,0.3188425266483498
33,21.081271664898377,29291.890486174678,0.0994323965288201,0.4508036696752243
34,20.49667455533185,24421.830140973205,0.0825405862360471,0.4941451263391682
35,20.060622861301923,20815.75633920652,0.0913496540896778,0.4999108908885933
36,19.84770237922806,16884.5986994544,0.1113072132222279,0.4783863150007088
37,19.803688174651747,18137.13351367847,0.14209581974708,0.4668223825886197
38,20.263160919717123,22390.56228599581,0.1707227024136086,0.4157216825420399
39,20.95075409588972,41739.11650809124,0.1841778375860462,0.2525500732449893
40,22.537123793276383,60837.23176681357,0.1824456981177647,0.0198267772879776
41,25.436799386046545,81535.2973224275,0.1782775218673981,1.3501380516157778e-06
42,25.906795949645318,72134.61763119316,0.1762365647050704,0.0
43,25.43294132589323,67187.51697544465,0.1545089108569259,0.0
44,24.83155862476961,65749.9463260792,0.1388471956247951,0.0
45,23.98886537065335,60483.00088255098,0.1425236788986077,0.0
46,22.842142836968293,55834.665178356256,0.1596121663820023,0.0
47,21.73489977223432,51958.55620182753,0.1780394389524351,0.0
48,21.02848087845496,45651.94519933607,0.2476717906250539,0.0
49,20.26014112917827,45613.8964040368,0.2720442351155047,0.0
50,19.764451096914485,45343.33577881168,0.2868623087141797,0.0
51,19.49776016390801,45132.0428749402,0.2917499094249779,0.0
52,19.57675950034581,45732.67911755026,0.2858858237151286,0.0
53,20.066187759585898,49867.63426486185,0.2617963183410106,0.0
54,20.833588242909027,55253.33151305276,0.2342356330762728,0.00079388117435
55,21.049255825406195,49297.08778847748,0.2062626158066352,0.0769315412500928
56,20.91743540362325,38716.06090399507,0.154539965150182,0.2986552625005907
57,20.368075916765942,29142.70891792779,0.0918344461121749,0.4370059338567368
58,19.707398264961384,22909.02734883081,0.0674343978054966,0.4671335894095171
59,19.234583903501942,21111.36858798164,0.0677656436002277,0.4731315777038202
60,19.033076007745485,20821.18084251685,0.0563307627279471,0.4654378160166877
61,19.08229152378504,19718.01304964429,0.0366940979590428,0.4674393956782081
62,19.568740391021908,25510.42441070717,0.0235477804806514,0.4227957308634808
63,20.610729721068505,44699.30350971893,0.0203767920915066,0.2572721810805155
64,22.50180537349589,61047.59740516191,0.0202767282576816,0.020264897085727
65,25.51210225647358,90319.19089652384,0.0218570467367113,2.7002761032315555e-06
66,26.04590830711071,78650.03337506905,0.0276780014837051,0.0
67,25.595848420848707,69387.54715563245,0.0330917999413418,0.0
68,24.93164599680983,65077.1688257693,0.0323879026275382,0.0
69,24.081812301519765,58926.36934001512,0.0294636233459275,0.0
70,22.8018856962062,55563.87273675034,0.0264030502216931,0.0
71,21.50114374540576,51039.35788874477,0.0246346807446129,0.0
72,20.858372744522217,45506.889962667134,0.0325759536255887,0.0
73,20.218661932713164,45170.16894236639,0.0325052188465055,0.0
74,19.935316703390413,44437.72190564283,0.0395510929385987,0.0
75,20.01974964287137,44629.5267791031,0.0459914083121991,0.0
76,20.62512169938913,46612.62319015369,0.0478270620913341,0.0
77,22.141612029758,55682.269089629175,0.0582492279557648,0.0
78,24.18038472847361,72491.89303725671,0.0811914497179235,0.0008532872486211
79,25.34803370361854,81121.53599157972,0.1045839587322947,0.086327151951287
80,25.357042577065556,53973.50418359778,0.1351500094888118,0.3305036690001553
81,24.90795225565884,45100.77857238519,0.1639701188689336,0.461315169476079
82,24.47221365028009,44979.15224460078,0.2035936718251298,0.4715390898719394
