HOUR,TOTALLOAD,PRICE,WIND,SOLAR
0,22.618,58626.130000000005,0.453399627302561,0.0
1,24.545,61015.27,0.3914147660746384,0.0
2,27.081,57809.43,0.3257886838503273,0.0
3,27.153,58674.77,0.2645063408037731,0.0
4,26.522,60745.19,0.1915631854087303,0.0
5,25.781,75234.5,0.1350648922310724,0.0
6,25.04,82822.05,0.1022691667078942,0.0016217748795009
7,24.093,75702.18,0.0779564306799254,0.1084528872507324
8,23.264,53465.82,0.074029914741338,0.3695359606842453
9,22.321,39352.57,0.0833209650554923,0.5104438773902907
10,21.504,35293.79,0.0808242220353238,0.5405053082569384
11,21.05,27491.06,0.0810534474513102,0.5466118514318117
12,20.874,26714.58,0.0796286218440277,0.5606892858267963
13,20.895,28828.76,0.0703078876630551,0.5627546230665028
14,21.276,31829.62,0.0621052457989083,0.5119572819204233
15,21.947,54169.03,0.0548491894655254,0.2956765271083388
16,22.047,81411.35,0.05129537096588,0.030736225309517
17,21.765,90788.53,0.0539834100166559,5.670541536716756e-06
18,20.995,90797.41,0.0585085506027474,0.0
19,20.021,87111.63,0.0573244941374363,0.0
20,18.92,81550.26,0.0558815283893204,0.0
21,18.711,78232.82,0.0550965550223453,0.0
22,18.749,74949.22,0.0542027408103695,0.0
23,19.804,65191.65,0.0538547799271096,0.0
24,20.704,65387.44,0.0553521660977258,0.0
25,22.789,63002.55,0.0522716403634624,0.0
26,25.635,62680.08,0.0493890070746549,0.0
27,26.315,62335.79,0.0475370636059301,0.0
28,26.177,64356.94,0.0462985867181187,0.0
29,25.863,73132.92,0.044448292353106,0.0
30,25.363,75301.11,0.0438430712907534,0.0012361780550042
31,24.274,71192.0,0.0440657002918913,0.1081674699933843
32,23.038,52334.59,0.0450337241709131,0.3804945972340358
33,22.158,39367.46,0.0463464107257705,0.5302958132501654
34,21.551,32289.5,0.0415870974125562,0.5649113190309674
35,21.297,27397.04,0.0371048335229802,0.5692278612607503
36,21.207,25773.800000000003,0.0338132225135638,0.5801297923951737
37,21.375,26504.51,0.0297184979963389,0.5760974073023973
38,21.909,30612.7,0.0270782829532149,0.5220999905490974
39,22.744,52158.58,0.0252378832104751,0.3049516428818952
40,23.151,76017.47,0.025946997806692,0.033542513310021
41,22.634,90399.06,0.0270650901235178,8.631824339224396e-05
42,21.766,87874.12999999999,0.0289764013258793,0.0
43,20.484,86502.68,0.0277939939642804,0.0
44,19.581,82526.21,0.0273767707251109,0.0
45,19.278,75824.46,0.0271805273833671,0.0
46,19.446,70389.94,0.0262916604825277,0.0
47,20.114,67884.4,0.0278500634904929,0.0
48,21.239,66172.69,0.0352941176470588,0.0
49,23.781,65508.53999999999,0.0347779481851613,0.0
50,26.714,65045.09,0.0354804663665297,0.0
51,27.215,64469.170000000006,0.0395438579132241,0.0
52,26.995,66506.20999999999,0.038559342997081,0.0
53,26.553,77262.87000000001,0.0435280924817361,0.0
54,25.787,103016.72,0.0506142911327693,0.0012878429890054
55,24.434,99368.65,0.0541681096324147,0.1090199414044041
56,22.951,74098.38,0.0583287982981249,0.3873773745392684
57,22.135,61480.47,0.0608271904220056,0.5319509813187159
58,21.535,52829.51,0.0748825013605105,0.5566764325993132
59,21.326,50907.87,0.0919342337439601,0.5547163154081215
60,21.423,49993.08,0.1131680931413776,0.5638099738525029
61,21.86,48661.76,0.1513514404920925,0.5587562612229467
62,23.401,50759.01,0.1969079305397516,0.5049340011971142
63,25.33,60339.13,0.2466003726974389,0.2945531298238981
64,26.492,89866.20999999999,0.2880703837464338,0.0367400686765586
65,26.0,119626.48,0.3291973812233051,7.05667391235863e-05
66,24.902,107148.62,0.3679760550140998,0.0
67,24.177,97643.89,0.3804680156335032,0.0
68,23.36,88492.94,0.3971206649186167,0.0
69,23.486,77634.69,0.4109121192631804,0.0
70,23.545,74322.23999999999,0.4187074325104306,0.0
71,23.931,66554.73000000001,0.4245699962070615,0.0
72,24.737,54081.05,0.4155708372499546,0.0
73,26.529,51771.77,0.4245089793697125,0.0
74,28.958,51094.33,0.4205132010752155,0.0
75,29.171,50774.12,0.4036956414188888,0.0
76,28.714,51505.07000000001,0.3822094691535151,0.0
77,27.996,59909.21,0.365451277230825,0.0
78,26.916,83339.29000000001,0.3660136215966622,0.0011492297514412
79,25.233,79367.78,0.3549036098880258,0.0923019248338216
80,23.614,59179.2,0.3530681574564224,0.3389389786724632
81,22.523,50122.54,0.3475189234650967,0.4805336609646221
82,21.837,44429.78,0.3293639406982305,0.5196490564848942
83,21.801,39132.6,0.3246376094592589,0.5208304193050435
84,21.644,38856.01,0.3008245518560662,0.5235743313486437
85,22.007,39716.87,0.2997674763765893,0.5250228396811895
86,23.285,42774.31,0.2962482890548987,0.4973543773430362
87,25.343,56962.04,0.2957469615264104,0.3045477743124468
88,26.12,79331.73,0.3040699879615429,0.0404864064518161
89,26.063,93308.71,0.3089562822605913,0.0001064801688561
90,25.537,87411.4,0.3197777008196045,0.0
91,24.331,80845.11,0.329518956447171,0.0
92,23.117,78991.65999999999,0.3351638384538004,0.0
93,22.739,70197.05,0.3373719883243457,0.0
94,22.621,61425.37,0.327389963554808,0.0
95,23.025,58704.27,0.3083263246425567,0.0
96,23.754,52231.01,0.2961955177361104,0.0
97,25.859,49602.77,0.3094741008262009,0.0
98,28.366,48557.03,0.309985322976962,0.0
99,28.593,47983.1,0.3147001104899487,0.0
100,28.162,48384.23,0.3136793152921387,0.0
101,27.456,56219.810000000005,0.3005343096027309,0.0
102,26.395,77771.66,0.2930143966754069,0.0012273572126138
103,24.852,78522.85,0.2525223041277066,0.0979031597517562
104,23.288,57247.81,0.2068866571018651,0.3594606684938412
105,22.436,49945.42,0.1777667837530302,0.494446649655042
106,21.9035,45958.99,0.1648097758868055,0.518467693664745
107,21.371,40615.44,0.1678523722356899,0.5220300538701446
108,21.437,40563.65,0.1542489157143092,0.5288939293702548
109,21.805,41000.67,0.1544072296706739,0.5282619790189962
110,22.98,45400.98,0.1514586322333811,0.4858091547742808
111,25.092,57480.85,0.1508352710301951,0.2976694074284094
112,26.303,80876.79,0.1501212091228417,0.0372075733232523
113,26.122,92097.63,0.1466778805719091,0.0001644457045647
114,25.144,85719.57,0.1359620046504724,0.0
115,23.977,80066.95999999999,0.1038935338643447,0.0
116,22.808,76698.93999999999,0.0767261993106746,0.0
117,22.308,71039.35,0.0620887547617869,0.0
118,22.325,62360.04,0.0508237273042101,0.0
119,22.966,55535.08,0.0443196622635597,0.0
120,23.931,47893.7,0.0327660416563597,0.0
121,25.919,46650.67,0.030478734807632,0.0
122,28.047,46432.37,0.0280463068322366,0.0
123,28.197,46592.95,0.0277082405712495,0.0
124,27.738,48022.48,0.0269216181005623,0.0
125,26.987,56530.0,0.0281221656029947,0.0
126,25.994,72852.84,0.0263114497270733,0.00113977884888
127,24.427,74606.01,0.026245485578588,0.0935393630091673
128,22.924,55239.43,0.0255940896122957,0.3427565132470151
129,22.075,48857.41,0.0246920298817592,0.4789288977097313
130,21.38,42499.83,0.023021487821369,0.5143269382226002
131,20.997,38143.19,0.0220188327643925,0.5261191443782881
132,20.968,37061.64,0.0231154867329606,0.5371546482689097
133,21.418,36598.5,0.0240208446709213,0.5441319345997543
134,22.623,39195.79,0.0289747522221672,0.5065034810824433
135,24.73,52324.97,0.0364616830752486,0.3195797498661121
136,25.904,70220.19,0.0466399511865301,0.0431213180858772
137,25.478,83841.26000000001,0.0610052936229159,0.0002016192546388
138,24.725,74892.69,0.0797044806147858,0.0
139,23.926,70533.28,0.086267913389073,0.0
140,23.588,65824.98,0.0963340424479295,0.0
141,23.31,61054.96,0.1129075347548607,0.0
142,23.347,57664.96,0.1296673757812629,0.0
143,23.646,53519.29,0.1457016111743267,0.0
144,24.321,49839.66,0.1452645986906116,0.0
145,25.98,48142.8,0.1590593512425996,0.0
146,28.009,45807.04,0.171427629083593,0.0
147,28.107,45129.77,0.1868055211992282,0.0
148,27.449,45026.83,0.2057998977555698,0.0
149,26.673,52794.56,0.2185359257243687,0.0
150,25.731,64966.94,0.2296607793664143,0.0012122357685158
151,24.244,61581.57,0.2270617919160936,0.1015146646504741
152,22.834,51708.23,0.2154059268787413,0.3624547144252276
153,21.876,46530.15,0.2074638434011115,0.488135966984847
154,21.27,41043.53,0.2165141245732944,0.4968553696878051
155,20.961,35227.77,0.2538646745493824,0.4823620955801277
156,20.882,35089.71,0.2927950658816933,0.4720744731121821
157,21.454,33795.91,0.3240686686785732,0.4658116750149639
158,22.611,39049.0,0.347845446000099,0.4079135557445735
159,24.585,47764.01,0.3666040007256056,0.2467038402167407
160,25.761,59465.59,0.3881709790728739,0.0312868978987493
161,26.081,70144.16,0.3987994524975676,0.0001512144409791
162,25.789,65620.45999999999,0.4092448754102145,0.0
163,25.402,60806.27,0.4150183875063903,0.0
164,24.709,58846.28,0.4188476063259618,0.0
165,24.683,56029.37,0.4338066260987154,0.0
166,24.778,52995.63,0.4384521512557924,0.0
167,24.787,52014.24,0.4417289203317996,0.0
168,25.092,44026.62,0.4733290456636818,0.0
169,26.18,42387.990000000005,0.4533270667392272,0.0
170,27.984,42618.17,0.4193456356470258,0.0
171,27.977,42316.99,0.3891291083296228,0.0
172,27.376,42298.59,0.3934662510925312,0.0
173,26.632,44781.3,0.3641006612905885,0.0
174,25.713,58427.53,0.3058609145929187,0.0007617427464322
175,24.334,59889.57,0.2383185738551097,0.0713675456006048
176,22.816,47347.53,0.1757070532165768,0.2876835837822511
177,21.927,40528.77,0.1335361730899256,0.4195866805279903
178,21.049,37247.15,0.0849816124936097,0.4582181898371294
179,20.598,30614.21,0.0564570655848546,0.4708427054783731
180,20.281,26755.27,0.0449281815333366,0.4922798727278455
181,20.507,24057.15,0.0412325401144478,0.5023469741360299
182,20.925,26148.39,0.0361450551625191,0.4770960526730302
183,21.907,40782.89,0.0349082273784198,0.3044614560690545
184,22.553,61121.58,0.0329243556127244,0.0423236619097123
185,22.904,74293.18000000001,0.0373456026649516,0.0001921683520776
186,22.332,74886.29000000001,0.0476525008657794,0.0
187,21.61,65720.82,0.053312224805818,0.0
188,20.881,62477.75,0.0599003941357872,0.0
189,20.315,58444.21,0.0676709708273553,0.0
190,20.157,53548.03,0.0708059169841191,0.0
191,20.599,47369.7,0.0740068272893682,0.0
192,21.685,45698.32,0.0933293754844242,0.0
193,23.528,46438.490000000005,0.0947393591582974,0.0
194,25.986,45366.3,0.0960405019871699,0.0
195,26.387,46205.78,0.0995036197826481,0.0
196,26.091,46489.03,0.101893171061528,0.0
197,25.579,50137.810000000005,0.1067102030046669,0.0
198,24.908,57412.11,0.1104404756015105,0.0011750622184418
199,23.726,52624.54,0.1107389633734065,0.1041968307973411
200,22.541,38086.22,0.1226949652863668,0.3851872853857543
