HOUR,TOTALLOAD,NGPRICE,WIND,PRICE
3207,91.55648260554716,2.8375,0.0459351075464819,124.42896706586824
3208,91.93788280350248,2.8387499999999997,0.055681507473569,125.926497005988
3209,91.01730628302548,2.84,0.0585809332847247,113.97252994011974
3210,89.11150757321342,2.839583333333333,0.0644994075829383,97.42088323353292
3211,86.80257514301164,2.8391666666666664,0.0704292745169522,85.72964071856288
3212,85.87117810285454,2.83875,0.0786889354721108,82.31422155688621
3213,81.69260784484858,2.838333333333334,0.0905885435654393,61.58525449101797
3214,75.71551924308974,2.837916666666666,0.0978285636164783,47.16167664670658
3215,70.46765968131093,2.8375,0.0970367754283631,41.3554640718563
3216,66.80089075586672,2.837083333333333,0.1045046481954064,36.81032934131737
3217,64.14440693286281,2.8366666666666664,0.116409952606635,35.260254491017974
3218,62.79073217595887,2.8362499999999997,0.1394230769230769,31.056661676646712
3219,62.18986964295314,2.8358333333333334,0.1703996536638716,29.74303892215569
3220,63.37698238324274,2.8354166666666667,0.2026009387531899,30.951571856287437
3221,66.93221672121506,2.835,0.2345060153117025,38.70194610778444
3222,70.99287105963008,2.8345833333333332,0.2615293474298213,40.882559880239526
3223,74.26926892892266,2.8341666666666665,0.2561235417426176,44.061526946107776
3224,76.47212327302971,2.83375,0.2266223113379511,51.417814371257485
3225,78.82341295121002,2.8333333333333335,0.2059617663142544,58.30119760479042
3226,81.45622110722158,2.8329166666666667,0.1844125956981407,65.55239520958084
3227,83.4436823715425,2.8325,0.1716813251913962,73.77567365269459
3228,85.3023147135182,2.8320833333333333,0.1658084214363835,82.70830838323353
3229,86.7868530203995,2.8316666666666666,0.1661274152387896,93.19101796407185
3230,87.67607777872644,2.83125,0.1603855267954794,106.40606287425148
3231,88.1635560627765,2.8308333333333335,0.1579304137805322,111.79191616766464
3232,88.10205481844083,2.830416666666667,0.1519094057601166,111.31901197604788
3233,87.18554755322816,2.83,0.1424990885891359,98.0251497005988
3234,85.56663133955027,2.8308333333333335,0.1295456616842872,82.89221556886227
3235,83.87696557411782,2.8316666666666666,0.1277342325920525,74.53757485029939
3236,83.26703969984158,2.8325,0.137867982136347,70.938248502994
3237,79.75823186511212,2.8333333333333335,0.1505935563251913,54.36032934131737
3238,73.7878020446949,2.834166666666667,0.1637919248997447,43.98270958083833
3239,68.47807130628367,2.835,0.1756402661319722,40.17320359281437
3240,64.74480705049758,2.8358333333333334,0.1433307510025519,34.682260479041915
3241,62.52715541452032,2.836666666666667,0.145210535909588,32.396556886227565
3242,61.29028678031705,2.8375,0.1389274972657674,29.92694610778444
3243,60.85413660244188,2.838333333333334,0.1330204156033539,29.50658682634732
3244,62.01156227591681,2.839166666666667,0.1294260390083849,30.347305389221564
3245,65.5167632707529,2.84,0.119326467371491,38.57058383233533
3246,69.62319673089146,2.8408333333333333,0.1001127870944221,44.061526946107776
3247,72.72655876837649,2.841666666666667,0.0775211903025884,47.16167664670658
3248,74.9455976504666,2.8425,0.0549466824644549,51.417814371257485
3249,77.59570014135147,2.8433333333333333,0.0419248997448049,56.69857784431138
3250,80.6954553389431,2.8441666666666667,0.0367640357273058,64.39640718562873
3251,83.32012498442603,2.845,0.0348101986875683,75.08929640718561
3252,85.80810464625766,2.845833333333333,0.0374703791469194,80.26497005988024
3253,87.89517018148011,2.8466666666666667,0.0430698596427269,94.47836826347304
3254,89.3841476759225,2.8475,0.0470629784907036,104.19917664670658
